"","X.1","X","master_species","family_molecules","Age.at.maturity","Calcification.rate","Chlorophyll.a","Coloniality","Corallite.width.maximum","Gross.photosynthesis","Growth.form.typical","Growth.rate","Ocean.basin","Oocyte.size.at.maturity","Polyp.fecundity","Polyps.per.area","Propagule.size.on.release","Protein.biomass","Skeletal.density","Tissue.thickness","Total.biomass","Zooxanthellate","Colony.maximum.diameter","Genus","Species","Genus_molecules","Species_molecules"
"776",776,776,"Porites horizontalata","Poritidae",NA,NA,NA,"colonial",0.230448921378274,NA,"digitate",1.25727939087547,"pacific",2.45167234954566,1.81132229172897,1.50597706411011,2.31794002357182,NA,0.139855267404153,NA,0.438060110561076,"zooxanthellate",NA,"Porites","horizontalata","Porites","horizontalata"
"777",777,777,"Porites iwayamaensis","Poritidae",NA,NA,NA,"colonial",0.219660807192618,NA,"digitate",1.25727939087547,"pacific",NA,NA,1.33036406245403,NA,NA,0.139855267404153,NA,0.424880572550422,"zooxanthellate",NA,"Porites","iwayamaensis","Porites","iwayamaensis"
"778",778,778,"Porites latistella","Poritidae",NA,NA,NA,"colonial",0.146128035678238,NA,"digitate",1.25727939087547,"pacific",NA,NA,1.81513260084299,NA,NA,0.139855267404153,NA,0.335047637847981,"zooxanthellate",NA,"Porites","latistella","Porites","latistella"
"779",779,779,"Porites lichen","Poritidae",NA,NA,NA,"colonial",0.146128035678238,NA,"laminar",1.21218760440396,"pacific",NA,NA,1.95387078734545,NA,NA,0.239921799571454,NA,NA,"zooxanthellate",NA,"Porites","lichen","Porites","lichen"
"780",780,780,"Porites lobata","Poritidae",NA,-0.393618634889395,0.869329522790033,"colonial",0.0413926851582251,NA,"massive",0.961674161001661,"pacific",2.31806333496276,1.76863810124761,2.04459463167992,2.31794002357182,-0.585026652029182,0.138316430581008,0.805047523584979,0.731149191617794,"zooxanthellate",2.83569057149243,"Porites","lobata","Porites","lobata"
"781",781,781,"Porites lutea","Poritidae",NA,-0.834732839705443,0.939162542551827,"colonial",0.113943352306837,NA,"massive",1.14602529152863,"pacific",2.41989464126362,1.82736927305383,1.66478071992343,2.31794002357182,NA,0.106004617749463,0.760924848409133,0.688419822002711,"zooxanthellate",2.60205999132796,"Porites","lutea","Porites","lutea"
"782",782,782,"Porites mayeri","Poritidae",NA,NA,NA,"colonial",0.204119982655925,NA,"massive",1.11394335230684,"pacific",NA,NA,1.73180626082802,NA,NA,0.0681858617461616,NA,0.929948589346967,"zooxanthellate",2.60205999132796,"Porites","mayeri","Porites","mayeri"
"783",783,783,"Porites monticulosa","Poritidae",NA,NA,NA,"colonial",0.0791812460476248,NA,"encrusting",0.683305180563841,"pacific",NA,NA,1.67246731306808,NA,NA,0.180227115164058,NA,NA,"zooxanthellate",2,"Porites","monticulosa","Porites","monticulosa"
"784",784,784,"Porites murrayensis","Poritidae",NA,NA,NA,"colonial",0,NA,"massive",0.881921276751749,"pacific",2.57438649801109,0.703224745899174,2.10438467128788,2.8713853492989,NA,0.119792807585828,NA,0.680580903405641,"zooxanthellate",1.30102999566398,"Porites","murrayensis","Porites","murrayensis"
"785",785,785,"Porites myrmidonensis","Poritidae",NA,NA,NA,"colonial",0.146128035678238,NA,"massive",0.881921276751749,"pacific",NA,NA,1.61352470285365,NA,NA,0.119792807585828,NA,0.859101446245673,"zooxanthellate",2.60205999132796,"Porites","myrmidonensis","Porites","myrmidonensis"
"786",786,786,"Porites napopora","Poritidae",NA,NA,NA,"colonial",-0.0457574905606751,NA,"digitate",1.25727939087547,"pacific",NA,NA,1.82106131236537,NA,NA,0.139855267404153,NA,0.100626445854791,"zooxanthellate",NA,"Porites","napopora","Porites","napopora"
"787",787,787,"Porites negrosensis","Poritidae",NA,NA,NA,"colonial",0.230448921378274,NA,"branching_closed",1.47727853201182,"pacific",NA,NA,1.30396341261625,NA,NA,-0.0287608568948181,NA,0.959271348176819,"zooxanthellate",NA,"Porites","negrosensis","Porites","negrosensis"
"788",788,788,"Porites nigrescens","Poritidae",NA,NA,NA,"colonial",0.204119982655925,NA,"branching_closed",1.25042000230889,"pacific",NA,NA,1.34437292348761,NA,NA,-0.0287608568948181,NA,0.927106018565017,"zooxanthellate",NA,"Porites","nigrescens","Porites","nigrescens"
"789",789,789,"Porites nodifera","Poritidae",NA,NA,NA,"colonial",0.204119982655925,NA,"columnar",1.04921802267018,"pacific",NA,NA,1.789954213969,NA,NA,0.130333768495006,NA,1.20157349932472,"zooxanthellate",NA,"Porites","nodifera","Porites","nodifera"
"790",790,790,"Porites okinawensis","Poritidae",NA,NA,NA,"colonial",0.113943352306837,NA,"massive",0.881921276751749,"pacific",NA,NA,1.95488382642832,NA,NA,0.119792807585828,NA,0.819782316826535,"zooxanthellate",NA,"Porites","okinawensis","Porites","okinawensis"
"791",791,791,"Porites ornata","Poritidae",NA,NA,NA,"colonial",0.176091259055681,NA,"branching_closed",1.47727853201182,"pacific",NA,NA,1.73303668293358,NA,NA,-0.0287608568948181,NA,0.892864109207894,"zooxanthellate",NA,"Porites","ornata","Porites","ornata"
"792",792,792,"Porites panamensis","Poritidae",NA,NA,NA,"colonial",-0.0457574905606751,NA,"massive",0.823474229170301,"pacific",2.61852907621496,0.361727836017593,2.22184961820445,2.8713853492989,NA,0.119792807585828,NA,0.624680254252483,"zooxanthellate",NA,"Porites","panamensis","Porites","panamensis"
"793",793,793,"Porites porites","Poritidae",NA,-0.475820321699245,0.662757831681574,"colonial",0.397940008672038,0.513883185611093,"branching_closed",1.2273402806662,"atlantic",2.62568771006337,1,1.38169255205816,2.8713853492989,0.608044405736923,-0.0287608568948181,NA,1.23172438332852,"zooxanthellate",1.47712125471966,"Porites","porites","Porites","porites"
"794",794,794,"Porites profundus","Poritidae",NA,NA,NA,"colonial",-0.0457574905606751,NA,"branching_closed",1.47727853201182,"pacific",NA,NA,1.9041202134762,NA,NA,-0.0287608568948181,NA,0.621837683470534,"zooxanthellate",NA,"Porites","profundus","Porites","profundus"
"795",795,795,"Porites pukoensis","Poritidae",NA,NA,NA,"colonial",0.230448921378274,NA,"columnar",1.17054326435303,"pacific",NA,NA,1.40419341713768,NA,NA,0.130850381159553,NA,1.23373882893652,"zooxanthellate",NA,"Porites","pukoensis","Porites","pukoensis"
"796",796,796,"Porites randalli","Poritidae",NA,NA,NA,NA,0.230448921378274,NA,"massive",0.881921276751749,NA,NA,NA,2.00732095292274,NA,NA,0.119792807585828,NA,0.962113918958769,"zooxanthellate",1,"Porites","randalli","Porites","randalli"
"797",797,797,"Porites rugosa","Poritidae",NA,NA,NA,"colonial",-0.0457574905606751,NA,"branching_closed",1.47727853201182,"pacific",NA,NA,1.55069298302459,NA,NA,-0.0287608568948181,NA,0.621837683470534,"zooxanthellate",2,"Porites","rugosa","Porites","rugosa"
"798",798,798,"Porites rus","Poritidae",NA,-0.343901797987168,NA,"colonial",-0.0969100130080564,NA,"digitate",1.18298496700358,"pacific",2.44545625836389,1.34614646843323,2.14534560120834,2.31794002357182,NA,0.139855267404153,0.278753600952829,0.0381348368178304,"zooxanthellate",2.69897000433602,"Porites","rus","Porites","rus"
"799",799,799,"Porites sillimaniani","Poritidae",NA,NA,NA,"colonial",0.278753600952829,NA,"digitate",1.25727939087547,"pacific",2.57967964146544,1.09933257189441,1.56796690682315,2.8713853492989,NA,0.139855267404153,0.113943352306837,0.497072589441935,"zooxanthellate",NA,"Porites","sillimaniani","Porites","sillimaniani"
"800",800,800,"Porites solida","Poritidae",NA,NA,NA,"colonial",0.204119982655925,NA,"massive",1.12904505988796,"pacific",2.45117239959279,1.77390896812553,1.93270201370206,2.31794002357182,NA,0.0770043267933503,0.816241299991783,0.929948589346967,"zooxanthellate",NA,"Porites","solida","Porites","solida"
"801",801,801,"Porites somaliensis","Poritidae",NA,NA,NA,"colonial",0.361727836017593,NA,"massive",0.881921276751749,"pacific",NA,NA,1.72495545915526,NA,NA,0.119792807585828,NA,1.12249370505584,"zooxanthellate",NA,"Porites","somaliensis","Porites","somaliensis"
"802",802,802,"Porites stephensoni","Poritidae",NA,NA,NA,"colonial",0.113943352306837,NA,"massive",0.881921276751749,"pacific",2.57655012390639,0.865137824024782,1.96941125251694,2.8713853492989,NA,0.119792807585828,NA,0.819782316826535,"zooxanthellate",1,"Porites","stephensoni","Porites","stephensoni"
"803",803,803,"Porites studeri","Poritidae",NA,NA,NA,NA,0.301029995663981,NA,"massive",0.881921276751749,"pacific",NA,NA,1.76342799356294,NA,NA,0.119792807585828,NA,1.04834084753708,"zooxanthellate",NA,"Porites","studeri","Porites","studeri"
"804",804,804,"Porites sverdrupi","Poritidae",NA,NA,NA,NA,0.19193272440292,NA,"branching_closed",1.47727853201182,"pacific",NA,NA,1.36307786066948,NA,NA,-0.0287608568948181,NA,0.912217185296576,"zooxanthellate",1.47712125471966,"Porites","sverdrupi","Porites","sverdrupi"
"805",805,805,"Porites tuberculosa","Poritidae",NA,NA,NA,"colonial",0.0413926851582251,NA,"branching_closed",1.47727853201182,"pacific",NA,NA,1.56373019929261,NA,NA,-0.0287608568948181,NA,0.728306620835845,"zooxanthellate",NA,"Porites","tuberculosa","Porites","tuberculosa"
"806",806,806,"Porites vaughani","Poritidae",NA,NA,NA,"colonial",-0.0969100130080564,NA,"encrusting",0.683305180563841,"pacific",NA,NA,2.1221503194408,NA,NA,0.180227115164058,NA,NA,"zooxanthellate",1.30102999566398,"Porites","vaughani","Porites","vaughani"
"807",807,807,"Psammocora albopicta","Psammocoridae",NA,NA,NA,NA,0,NA,"encrusting",0.892643596683771,"pacific",NA,NA,1.76342799356294,NA,NA,NA,NA,NA,"zooxanthellate",0.992606795094985,"Psammocora","albopicta","Psammocora","albopicta"
"808",808,808,"Psammocora contigua","Psammocoridae",NA,NA,NA,"colonial",0.176091259055681,NA,"columnar",1.37988168047296,"pacific",NA,NA,1.63908787108374,NA,NA,NA,NA,NA,"zooxanthellate",1.69897000433602,"Psammocora","contigua","Psammocora","contigua"
"809",809,809,"Psammocora digitata","Psammocoridae",NA,NA,NA,"colonial",0.361727836017593,NA,"columnar",1.37988168047296,"pacific",NA,NA,1.44720456040127,NA,NA,NA,NA,NA,"zooxanthellate",0.812913356642856,"Psammocora","digitata","Psammocora","digitata"
"810",810,810,"Psammocora haimiana","Psammocoridae",NA,NA,NA,"colonial",0.662757831681574,NA,"massive",1.46982201597816,"pacific",NA,NA,1.21306596206572,NA,NA,NA,NA,NA,"zooxanthellate",1.30455123858968,"Psammocora","haimiana","Psammocora","haimiana"
"811",811,811,"Psammocora interstinctus","Psammocoridae",NA,NA,NA,NA,0.329518184006682,NA,"massive",1.09125969287168,"pacific",NA,NA,1.20833722088198,NA,NA,NA,NA,NA,"zooxanthellate",1.09995174342166,"Psammocora","interstinctus","Psammocora","interstinctus"
"812",812,812,"Psammocora profundacella","Psammocoridae",NA,NA,NA,"colonial",0.397940008672038,NA,"massive",1.09125969287168,"pacific",NA,NA,1.28690535297237,NA,NA,NA,NA,NA,"zooxanthellate",1.09995174342166,"Psammocora","profundacella","Psammocora","profundacella"
"813",813,813,"Psammocora stellata","Psammocoridae",NA,NA,NA,"colonial",0.397940008672038,NA,"massive",1.05307844348342,"pacific",NA,NA,1.1162091258034,NA,NA,NA,NA,NA,"zooxanthellate",1.07931613371381,"Psammocora","stellata","Psammocora","stellata"
"814",814,814,"Psammocora superficialis","Psammocoridae",NA,NA,NA,"colonial",0.255272505103306,NA,"encrusting",0.552262522965548,"pacific",NA,NA,1.51414913447544,NA,NA,NA,NA,NA,"zooxanthellate",0.808642909634811,"Psammocora","superficialis","Psammocora","superficialis"
"815",815,815,"Psammocora verrilli","Psammocoridae",NA,NA,NA,"colonial",0.361727836017593,NA,"massive",1.09125969287168,"pacific",NA,NA,1.37147424563693,NA,NA,NA,NA,NA,"zooxanthellate",1.09995174342166,"Psammocora","verrilli","Psammocora","verrilli"
"816",816,816,"Pseudodiploria clivosa","Mussidae",0.300991699482232,NA,NA,"colonial",0.763427993562937,NA,"massive",0.806179973983887,"atlantic",2.71671161430947,1.00288568823749,0.542374822953237,NA,NA,0.0344267468357491,NA,NA,"zooxanthellate",1.78532983501077,"Pseudodiploria","clivosa","Pseudodiploria","clivosa"
"817",817,817,"Pseudodiploria strigosa","Mussidae",0.30126939381338,NA,NA,"colonial",1.00432137378264,NA,"massive",0.701783783560692,"atlantic",2.62255789944117,1.95161502326664,0.172652983061359,NA,NA,0.0344267468357491,NA,NA,"zooxanthellate",2,"Pseudodiploria","strigosa","Pseudodiploria","strigosa"
"818",818,818,"Pseudosiderastrea formosa","Siderastreidae",0.626266954233178,NA,NA,NA,0.568201724066995,NA,"encrusting",0.423560859976698,NA,NA,NA,0.978728177138492,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Pseudosiderastrea","formosa","Pseudosiderastrea","formosa"
"819",819,819,"Pseudosiderastrea tayamai","Siderastreidae",0.602059991327962,NA,NA,"colonial",0.602059991327962,NA,"massive",0.622176956164606,"pacific",NA,NA,1.03702787975578,NA,NA,NA,NA,0.822004224249946,"zooxanthellate",1.20411998265592,"Pseudosiderastrea","tayamai","Pseudosiderastrea","tayamai"
"820",820,820,"Sandalolitha dentata","Fungiidae",0.602087466353667,NA,NA,"colonial",0.544068044350276,NA,"massive",0.792255477142622,"pacific",NA,NA,0.726971583682877,NA,NA,0.225303186617717,NA,NA,"zooxanthellate",NA,"Sandalolitha","dentata","Sandalolitha","dentata"
"821",821,821,"Sandalolitha robusta","Fungiidae",0.602087466353667,NA,NA,"colonial",0.662757831681574,NA,"massive",0.792255477142622,"pacific",NA,NA,0.331427296520743,NA,NA,0.225303186617717,NA,NA,"zooxanthellate",1.69897000433602,"Sandalolitha","robusta","Sandalolitha","robusta"
"822",822,822,"Scapophyllia cylindrica","Merulinidae",NA,NA,NA,"colonial",0.57978359661681,NA,"columnar",1.09769991475068,"pacific",NA,NA,0.868036471897312,NA,NA,0.183242648344912,NA,1.24957970935101,"zooxanthellate",NA,"Scapophyllia","cylindrica","Scapophyllia","cylindrica"
"823",823,823,"Schizoculina africana","Oculinidae",NA,NA,NA,"colonial",0.959041392321094,NA,"branching_open",1.35273146327456,"atlantic",NA,NA,0.302286163074221,NA,NA,NA,NA,NA,"zooxanthellate",2,"Schizoculina","africana","Schizoculina","africana"
"824",824,824,"Schizoculina fissipara","Oculinidae",NA,NA,NA,"colonial",0.531478917042255,NA,"columnar",1.01638701127263,"atlantic",NA,NA,0.942174229403989,NA,NA,NA,NA,NA,"zooxanthellate",2,"Schizoculina","fissipara","Schizoculina","fissipara"
"825",825,825,"Sclerophyllia margariticola","Lobophylliidae",NA,NA,NA,NA,1.54406804435028,NA,"massive",NA,NA,NA,NA,-0.655747249173255,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Sclerophyllia","margariticola","Sclerophyllia","margariticola"
"826",826,826,"Sclerophyllia maxima","Lobophylliidae",NA,NA,NA,"colonial",1.60205999132796,NA,"massive",NA,"pacific",NA,NA,-0.978810700930062,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Sclerophyllia","maxima","Sclerophyllia","maxima"
"827",827,827,"Scolymia cubensis","Mussidae",0.301029995663981,NA,NA,"solitary",1.75204844781944,NA,"massive",0.791782937264489,"atlantic",NA,NA,-0.974954432707905,NA,NA,0.0344267468357491,NA,NA,"zooxanthellate",1,"Scolymia","cubensis","Scolymia","cubensis"
"828",828,828,"Scolymia lacera","Mussidae",0.301029995663981,NA,NA,"solitary",1.69897000433602,NA,"massive",0.791782937264489,"atlantic",NA,NA,-0.893489928513605,NA,NA,0.0344267468357491,NA,NA,"zooxanthellate",1,"Scolymia","lacera","Scolymia","lacera"
"829",829,829,"Scolymia wellsi","Mussidae",0.301029995663981,NA,NA,"solitary",1.77815125038364,NA,"massive",0.791782937264489,"atlantic",NA,NA,-1.01501687104294,NA,NA,0.0344267468357491,NA,NA,"zooxanthellate",0.778151250383644,"Scolymia","wellsi","Scolymia","wellsi"
"830",830,830,"Seriatopora aculeata","Pocilloporidae",0.250004288483197,NA,NA,"colonial",-0.301029995663981,NA,"branching_closed",1.38264610335302,"pacific",2.57116292245319,0.260152057013743,2.11967434204648,2.88223984801882,NA,0.259263242869517,NA,0.0654045645989151,"zooxanthellate",NA,"Seriatopora","aculeata","Seriatopora","aculeata"
"831",831,831,"Seriatopora caliendrum","Pocilloporidae",0.248991406960544,NA,NA,"colonial",0.0413926851582251,NA,"branching_closed",1.76342799356294,"pacific",2.62771123210302,0.439332693830263,1.59412588795933,2.88223984801882,NA,0.259263242869517,NA,0.483732796942511,"zooxanthellate",NA,"Seriatopora","caliendrum","Seriatopora","caliendrum"
"832",832,832,"Seriatopora dentritica","Pocilloporidae",0.250004288483197,NA,NA,"colonial",-0.221848749616356,NA,"branching_closed",1.38264610335302,"pacific",2.572666464265,0.372668311958287,1.87455718937321,2.88223984801882,NA,0.259263242869517,NA,0.162138082992999,"zooxanthellate",NA,"Seriatopora","dentritica","Seriatopora","dentritica"
"833",833,833,"Seriatopora guttata","Pocilloporidae",0.250004288483197,NA,NA,"colonial",-0.221848749616356,NA,"branching_closed",1.38264610335302,"pacific",2.572666464265,0.372668311958287,2.10217291348766,2.88223984801882,NA,0.259263242869517,NA,0.162138082992999,"zooxanthellate",1.47712125471966,"Seriatopora","guttata","Seriatopora","guttata"
"834",834,834,"Seriatopora hystrix","Pocilloporidae",0,NA,NA,"colonial",-0.0969100130080564,NA,"branching_closed",1.47621553075864,"pacific",2.14612803567824,0.550205790115848,1.78474563656778,2.88223984801882,NA,0.342422680822206,NA,0.31477225054024,"zooxanthellate",NA,"Seriatopora","hystrix","Seriatopora","hystrix"
"835",835,835,"Seriatopora stellata","Pocilloporidae",0.250004288483197,NA,NA,"colonial",-0.221848749616356,NA,"branching_closed",1.38264610335302,"pacific",2.572666464265,0.372668311958287,1.89388931386267,2.88223984801882,NA,0.259263242869517,NA,0.162138082992999,"zooxanthellate",NA,"Seriatopora","stellata","Seriatopora","stellata"
"836",836,836,"Siderastrea glynni","Siderastreidae",0.602059991327962,NA,NA,"colonial",0.544068044350276,NA,"massive",0.622176956164606,"pacific",NA,NA,0.877313743312238,NA,NA,NA,NA,0.751157081148654,"zooxanthellate",1,"Siderastrea","glynni","Siderastrea","glynni"
"837",837,837,"Siderastrea radians","Siderastreidae",0.602600098976443,NA,NA,"colonial",0.477121254719662,NA,"massive",0.419129307741976,"atlantic",2.57271010906187,1.44715803134222,0.9912703891951,NA,NA,NA,NA,0.669370056702704,"zooxanthellate",1.47712125471966,"Siderastrea","radians","Siderastrea","radians"
"838",838,838,"Siderastrea savignyana","Siderastreidae",0.602059991327962,NA,NA,"colonial",0.57978359661681,NA,"massive",0.622176956164606,"pacific",NA,NA,1.08817153986435,NA,NA,NA,NA,0.794789774552489,"zooxanthellate",2,"Siderastrea","savignyana","Siderastrea","savignyana"
"839",839,839,"Siderastrea siderea","Siderastreidae",0.601519883679482,NA,NA,"colonial",0.653212513775344,NA,"massive",0.825224604587236,"atlantic",2.48721882075307,2.24303804868629,0.845160077651946,NA,NA,NA,NA,0.884495833286907,"zooxanthellate",2.11394335230684,"Siderastrea","siderea","Siderastrea","siderea"
"840",840,840,"Siderastrea stellata","Siderastreidae",0.602059991327962,NA,NA,"colonial",0.477121254719662,NA,"massive",0.622176956164606,"atlantic",2.67596791229506,0.812913356642856,1.29230038485908,NA,NA,NA,NA,0.669370056702704,"zooxanthellate",NA,"Siderastrea","stellata","Siderastrea","stellata"
"841",841,841,"Simplastrea vesicularis","Euphylliidae",NA,NA,NA,"colonial",0.6232492903979,NA,"encrusting",NA,"pacific",NA,NA,0.866346422749602,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Simplastrea","vesicularis","Simplastrea","vesicularis"
"842",842,842,"Solenastrea bournoni","Oculinidae",NA,NA,NA,"colonial",1.31175386105575,NA,"massive",0.727765023671351,"atlantic",NA,NA,1.29283179450863,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Solenastrea","bournoni","Solenastrea","bournoni"
"843",843,843,"Solenastrea hyades","Oculinidae",NA,NA,NA,"colonial",0.6232492903979,NA,"massive",0.916453948549925,"atlantic",NA,NA,0.830267800933642,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Solenastrea","hyades","Solenastrea","hyades"
"844",844,844,"Stephanocoenia intersepta","Astrocoeniidae",NA,NA,NA,"colonial",0.431363764158987,NA,"massive",0.531478917042255,"atlantic",NA,NA,1.43898511919634,NA,NA,NA,NA,NA,"zooxanthellate",1.77815125038364,"Stephanocoenia","intersepta","Stephanocoenia","intersepta"
